no,id_user,kategori
17506,61064,Restoran
17507,51340,Olshop
17508,61078,Warung
17509,60803,Olshop
17510,60143,Minimarket
17511,61081,Warung
17512,60753,Cafe
17513,61083,Olshop
17514,54325,Olshop
17515,61091,Cafe
17516,61092,Cafe
17517,61073,Olshop
17518,61095,Minimarket
17519,59884,Cafe
17520,60604,Cafe
17521,61099,Olshop
17522,61103,Warung
17523,61104,Cafe
17524,61108,Toko Kelontong
17525,61110,Toko Kelontong
17526,61113,Bengkel
17527,61114,Counter pulsa
17528,61118,Toko Kelontong
17529,60824,Toko Kelontong
17530,61123,Olshop
17531,61129,Counter pulsa
17532,61071,Cafe
17533,61134,Toko Kelontong
17534,61139,Bengkel
17535,61142,Counter pulsa
17536,61144,Toko Kelontong
17537,61150,Cafe
17538,61124,Toko Kelontong
17539,60024,Toko Kelontong
17540,61154,Toko Kelontong
17541,61155,Toko Kelontong
17542,61157,Counter pulsa
17543,61163,Counter pulsa
17544,61165,Olshop
17545,60508,Toko Kelontong
17546,61170,Cafe
17547,61167,Bengkel
17548,61176,Kaki Lima
17549,61174,Toko Kelontong
17550,61177,Olshop
17551,61173,Olshop
17552,61178,Bengkel
17553,61179,Toko Kelontong
17554,61181,Counter pulsa
17555,61183,Minimarket
17556,61089,Toko Kelontong
17557,61188,Toko Kelontong
17558,61189,Cafe
17559,61191,Olshop
17560,61194,Warung
17561,43760,Butik
17562,61198,Olshop
17563,61212,Cafe
17564,61204,Toko Kelontong
17565,61213,Kaki Lima
17566,61215,Cafe
17567,61200,Toko Kelontong
17568,61161,Counter pulsa
17569,61216,Counter pulsa
17570,61164,Olshop
17571,61223,Minimarket
17572,61226,Butik
17573,61228,Kaki Lima
17574,61230,Olshop
17575,61232,Cafe
17576,61233,Cafe
17577,61234,Cafe
17578,61229,Counter pulsa
17579,61245,Counter pulsa
17580,61248,Toko Kelontong
17581,61251,Toko Kelontong
17582,61256,Toko Kelontong
17583,60310,Counter pulsa
17584,41619,Minimarket
17585,61253,Minimarket
17586,61261,Restoran
17587,61257,Toko Kelontong
17588,61255,Toko Kelontong
17589,61260,Counter pulsa
17590,61269,Cafe
17591,61270,Minimarket
17592,61266,Cafe
17593,54541,Toko Kelontong
17594,61272,Minimarket
17595,45418,Cafe
17596,61267,Toko Kelontong
17597,61276,Warung
17598,61281,Toko Kelontong
17599,61275,Warung
17600,61285,Toko Kelontong
17601,61286,Cafe
17602,61291,Warung
17603,59923,Toko Kelontong
17604,61238,Olshop
17605,61295,Toko Kelontong
17606,61298,Toko Kelontong
17607,61300,Cafe
17608,61299,Minimarket
17609,45086,Minimarket
17610,61301,Olshop
17611,61087,Counter pulsa
17612,61304,Toko Kelontong
17613,58845,Warung
17614,61309,Olshop
17615,61316,Olshop
17616,61318,Toko Kelontong
17617,61322,Olshop
17618,61308,Cafe
17619,61329,Counter pulsa
17620,61330,Restoran
17621,61324,Toko Kelontong
17622,61336,Bengkel
17623,61334,Cafe
17624,61335,Cafe
17625,61337,Toko Kelontong
17626,61340,Toko Kelontong
17627,61235,Olshop
17628,61339,Toko Kelontong
17629,61247,Warung
17630,61344,Toko Kelontong
17631,61355,Warung
17632,60755,Butik
17633,55921,Toko Kelontong
17634,61361,Counter pulsa
17635,61364,Cafe
17636,61360,Butik
17637,61356,Restoran
17638,61306,Warung
17639,61367,Olshop
17640,61373,Toko Kelontong
17641,56202,Kaki Lima
17642,61382,Toko Kelontong
17643,61380,Cafe
17644,61383,Toko Kelontong
17645,61386,Olshop
17646,61387,Warung
17647,61390,Minimarket
17648,60663,Cafe
17649,61398,Olshop
17650,61401,Restoran
17651,61403,Butik
17652,61407,Cafe
17653,46561,Counter pulsa
17654,61409,Minimarket
17655,61393,Butik
17656,61416,Toko Kelontong
17657,61418,Toko Kelontong
17658,61369,Cafe
17659,49908,Toko Kelontong
17660,61427,Warung
17661,60109,Counter pulsa
17662,61428,Toko Kelontong
17663,61429,Warung
17664,61435,Minimarket
17665,39867,Toko Kelontong
17666,61366,Cafe
17667,60662,Counter pulsa
17668,17966,Olshop
17669,49327,Counter pulsa
17670,61441,Olshop
17671,61443,Kaki Lima
17672,61439,Counter pulsa
17673,61446,Counter pulsa
17674,61445,Toko Kelontong
17675,61449,Cafe
17676,61452,Olshop
17677,61455,Cafe
17678,61458,Toko Kelontong
17679,61094,Counter pulsa
17680,61414,Counter pulsa
17681,39308,Cafe
17682,61459,Warung
17683,61415,Toko Kelontong
17684,61465,Counter pulsa
17685,61468,Restoran
17686,61419,Cafe
17687,61461,Toko Kelontong
17688,61406,Warung
17689,61422,Cafe
17690,61482,Butik
17691,61481,Olshop
17692,61488,Cafe
17693,60013,Cafe
17694,61492,Counter pulsa
17695,60428,Counter pulsa
17696,61484,Cafe
17697,61493,Toko Kelontong
17698,61495,Olshop
17699,61496,Restoran
17700,61494,Cafe
17701,61280,Toko Kelontong
17702,61491,Toko Kelontong
17703,1516,Counter pulsa
17704,61497,Butik
17705,61500,Olshop
17706,61505,Butik
17707,61511,Toko Kelontong
17708,61397,Bengkel
17709,61514,Toko Kelontong
17710,61207,Warung
17711,12270,Toko Kelontong
17712,61523,Counter pulsa
17713,37813,Counter pulsa
17714,61516,Olshop
17715,61524,Toko Kelontong
17716,61527,Counter pulsa
17717,55887,Cafe
17718,42372,Restoran
17719,61520,Restoran
17720,61538,Cafe
17721,61540,Cafe
17722,61544,Toko Kelontong
17723,61546,Olshop
17724,61548,Butik
17725,61554,Toko Kelontong
17726,61526,Olshop
17727,61561,Olshop
17728,61559,Toko Kelontong
17729,61560,Warung
17730,61567,Olshop
17731,61570,Toko Kelontong
17732,61571,Counter pulsa
17733,61506,Toko Kelontong
17734,61575,Toko Kelontong
17735,61549,Cafe
17736,61576,Counter pulsa
17737,61568,Butik
17738,61579,Butik
17739,61584,Cafe
17740,61583,Cafe
17741,61587,Cafe
17742,61550,Olshop
17743,61444,Cafe
17744,61596,Cafe
17745,49024,Cafe
17746,61599,Restoran
17747,61297,Counter pulsa
17748,61606,Butik
17749,61604,Cafe
17750,61221,Cafe
17751,61615,Olshop
17752,61581,Toko Kelontong
17753,61619,Warung
17754,21899,Cafe
17755,61623,Olshop
17756,61625,Olshop
17757,61627,Cafe
17758,61633,Cafe
17759,61629,Butik
17760,61639,Olshop
17761,61640,Olshop
17762,60586,Counter pulsa
17763,61620,Counter pulsa
17764,61643,Cafe
17765,61644,Cafe
17766,61650,Toko Kelontong
17767,58198,Toko Kelontong
17768,61504,Counter pulsa
17769,55936,Olshop
17770,61653,Cafe
17771,61652,Warung
17772,61648,Restoran
17773,61656,Olshop
17774,61665,Toko Kelontong
17775,61666,Toko Kelontong
17776,61597,Toko Kelontong
17777,61662,Counter pulsa
17778,61671,Toko Kelontong
17779,61674,Olshop
17780,60573,Cafe
17781,61677,Toko Kelontong
17782,31881,Olshop
17783,61612,Minimarket
17784,61669,Warung
17785,61578,Cafe
17786,61608,Restoran
17787,61685,Toko Kelontong
17788,61682,Cafe
17789,61687,Counter pulsa
17790,61655,Kaki Lima
17791,61696,Cafe
17792,61694,Toko Kelontong
17793,61697,Warung
17794,61704,Toko Kelontong
17795,61706,Toko Kelontong
17796,61707,Butik
17797,61705,Olshop
17798,10484,Toko Kelontong
17799,4883,Butik
17800,30864,Olshop
17801,61717,Olshop
17802,61718,Counter pulsa
17803,61719,Butik
17804,135,Minimarket
17805,61726,Counter pulsa
17806,61724,Butik
17807,61720,Olshop
17808,61432,Counter pulsa
17809,60694,Cafe
17810,61721,Toko Kelontong
17811,61734,Toko Kelontong
17812,61737,Cafe
17813,42683,Toko Kelontong
17814,61741,Warung
17815,36271,Minimarket
17816,61743,Butik
17817,61293,Warung
17818,61746,Cafe
17819,61742,Cafe
17820,61569,Olshop
17821,61744,Toko Kelontong
17822,61751,Toko Kelontong
17823,61752,Toko Kelontong
17824,61755,Cafe
17825,61756,Kaki Lima
17826,61758,Olshop
17827,61754,Cafe
17828,61760,Toko Kelontong
17829,61765,Counter pulsa
17830,61766,Cafe
17831,61768,Cafe
17832,61769,Cafe
17833,61774,Butik
17834,61701,Warung
17835,61781,Toko Kelontong
17836,61783,Counter pulsa
17837,61782,Toko Kelontong
17838,61791,Counter pulsa
17839,61793,Toko Kelontong
17840,61795,Cafe
17841,61803,Olshop
17842,54374,Cafe
17843,61812,Butik
17844,61813,Warung
17845,61814,Butik
17846,61817,Counter pulsa
17847,61821,Counter pulsa
17848,61824,Counter pulsa
17849,61828,Toko Kelontong
17850,61829,Toko Kelontong
17851,61833,Olshop
17852,40468,Counter pulsa
17853,61838,Minimarket
17854,61773,Toko Kelontong
17855,60993,Cafe
17856,61841,Cafe
17857,61763,Toko Kelontong
17858,61843,Toko Kelontong
17859,52411,Toko Kelontong
17860,61848,Warung
17861,61792,Minimarket
17862,61852,Cafe
17863,57536,Cafe
17864,61855,Olshop
17865,23160,Warung
17866,61865,Toko Kelontong
17867,61844,Butik
17868,61869,Toko Kelontong
17869,61069,Cafe
17870,61873,Olshop
17871,61876,Olshop
17872,55414,Minimarket
17873,61883,Toko Kelontong
17874,61886,Restoran
17875,61888,Butik
17876,60504,Cafe
17877,61877,Olshop
17878,61892,Toko Kelontong
17879,61897,Cafe
17880,61902,Counter pulsa
17881,61904,Olshop
17882,61907,Cafe
17883,61894,Toko Kelontong
17884,55232,Counter pulsa
17885,61906,Minimarket
17886,61713,Toko Kelontong
17887,59868,Warung
17888,61913,Cafe
17889,61912,Toko Kelontong
17890,61911,Olshop
17891,61794,Cafe
17892,52849,Minimarket
17893,61820,Toko Kelontong
17894,61090,Toko Kelontong
17895,61846,Toko Kelontong
17896,61926,Minimarket
17897,61909,Counter pulsa
17898,61875,Cafe
17899,61928,Warung
17900,61929,Warung
17901,61931,Counter pulsa
17902,61933,Olshop
17903,61938,Olshop
17904,61934,Butik
17905,56874,Cafe
17906,26725,Counter pulsa
17907,61941,Cafe
17908,61943,Olshop
17909,61940,Counter pulsa
17910,61947,Butik
17911,61946,Toko Kelontong
17912,61949,Cafe
17913,15063,Counter pulsa
17914,61950,Olshop
17915,61952,Counter pulsa
17916,37724,Warung
17917,61956,Toko Kelontong
17918,61958,Counter pulsa
17919,61961,Warung
17920,61880,Cafe
17921,59494,Toko Kelontong
17922,61967,Olshop
17923,61974,Counter pulsa
17924,61586,Toko Kelontong
17925,61979,Cafe
17926,61980,Counter pulsa
17927,61983,Toko Kelontong
17928,61960,Counter pulsa
17929,61987,Toko Kelontong
17930,61728,Olshop
17931,61992,Toko Kelontong
17932,61997,Olshop
17933,61981,Warung
17934,61991,Toko Kelontong
17935,62004,Toko Kelontong
17936,61999,Olshop
17937,62010,Cafe
17938,2883,Olshop
17939,62009,Restoran
17940,62016,Butik
17941,62020,Toko Kelontong
17942,62019,Toko Kelontong
17943,62024,Kaki Lima
17944,62028,Olshop
17945,365,Counter pulsa
17946,62029,Cafe
17947,44892,Toko Kelontong
17948,62032,Warung
17949,62018,Warung
17950,61937,Toko Kelontong
17951,62034,Olshop
17952,62038,Toko Kelontong
17953,62036,Toko Kelontong
17954,59578,Cafe
17955,62044,Restoran
17956,61927,Cafe
17957,62041,Olshop
17958,62054,Toko Kelontong
17959,62056,Toko Kelontong
17960,62058,Toko Kelontong
17961,62064,Cafe
17962,62069,Minimarket
17963,62070,Cafe
17964,8961,Toko Kelontong
17965,62074,Cafe
17966,62077,Toko Kelontong
17967,62078,Toko Kelontong
17968,62080,Olshop
17969,62084,Bengkel
17970,62089,Olshop
17971,62088,Toko Kelontong
17972,61939,Toko Kelontong
17973,62100,Toko Kelontong
17974,33224,Minimarket
17975,62114,Warung
17976,46430,Olshop
17977,62116,Butik
17978,62118,Toko Kelontong
17979,62068,Toko Kelontong
17980,61050,Butik
17981,56429,Toko Kelontong
17982,62123,Olshop
17983,57180,Bengkel
17984,62125,Toko Kelontong
17985,62126,Olshop
17986,62127,Warung
17987,62128,Toko Kelontong
17988,62130,Cafe
17989,62134,Warung
17990,62136,Olshop
17991,62052,Toko Kelontong
17992,62146,Cafe
17993,62147,Butik
17994,62148,Warung
17995,62153,Cafe
17996,62156,Kaki Lima
17997,62157,Olshop
17998,62166,Counter pulsa
17999,10199,Cafe
18000,62170,Toko Kelontong
18001,61498,Butik
18002,62169,Counter pulsa
18003,62104,Olshop
18004,62176,Toko Kelontong
18005,59679,Toko Kelontong
18006,62180,Olshop
18007,62183,Restoran
18008,62181,Olshop
18009,62190,Minimarket
18010,62191,Butik
18011,60032,Olshop
18012,62062,Butik
18013,62193,Toko Kelontong
18014,62194,Olshop
18015,62198,Olshop
18016,62196,Warung
18017,62201,Olshop
18018,62204,Toko Kelontong
18019,62205,Olshop
18020,61861,Warung
18021,62206,Cafe
18022,62212,Olshop
18023,62220,Cafe
18024,62224,Counter pulsa
18025,62223,Cafe
18026,61945,Minimarket
18027,62122,Olshop
18028,62232,Cafe
18029,62149,Cafe
18030,62234,Toko Kelontong
18031,62185,Toko Kelontong
18032,62237,Toko Kelontong
18033,62239,Warung
18034,62233,Cafe
18035,62240,Toko Kelontong
18036,62244,Toko Kelontong
18037,62243,Warung
18038,62246,Bengkel
18039,62235,Warung
18040,62207,Cafe
18041,30992,Counter pulsa
18042,62250,Minimarket
18043,62138,Kaki Lima
18044,62248,Cafe
18045,62249,Cafe
18046,62260,Toko Kelontong
18047,61915,Cafe
18048,62261,Cafe
18049,62231,Olshop
18050,62266,Counter pulsa
18051,62267,Toko Kelontong
18052,62256,Counter pulsa
18053,62275,Cafe
18054,62278,Butik
18055,62287,Cafe
18056,61985,Toko Kelontong
18057,62292,Counter pulsa
18058,62298,Cafe
18059,62296,Toko Kelontong
18060,62300,Minimarket
18061,62301,Bengkel
18062,62299,Cafe
18063,62302,Cafe
18064,1397,Cafe
18065,62306,Minimarket
18066,62308,Counter pulsa
18067,61959,Counter pulsa
18068,62313,Kaki Lima
18069,62312,Olshop
18070,62323,Toko Kelontong
18071,62324,Toko Kelontong
18072,55623,Bengkel
18073,61585,Counter pulsa
18074,54113,Bengkel
18075,62327,Butik
18076,62329,Warung
18077,62330,Cafe
18078,62332,Toko Kelontong
18079,62335,Minimarket
18080,62336,Toko Kelontong
18081,62331,Warung
18082,62334,Cafe
18083,62337,Counter pulsa
18084,62349,Kaki Lima
18085,62345,Kaki Lima
18086,62355,Counter pulsa
18087,61917,Cafe
18088,62213,Cafe
18089,62362,Toko Kelontong
18090,62340,Cafe
18091,62367,Kaki Lima
18092,62375,Minimarket
18093,62373,Toko Kelontong
18094,62357,Counter pulsa
18095,62361,Cafe
18096,38516,Minimarket
18097,62382,Counter pulsa
18098,62383,Cafe
18099,62388,Warung
18100,62391,Counter pulsa
18101,62392,Toko Kelontong
18102,32687,Toko Kelontong
18103,62395,Counter pulsa
18104,62294,Restoran
18105,62401,Toko Kelontong
18106,62398,Cafe
18107,62410,Toko Kelontong
18108,62161,Cafe
18109,62413,Cafe
18110,57181,Olshop
18111,55504,Toko Kelontong
18112,62053,Counter pulsa
18113,62424,Toko Kelontong
18114,56204,Toko Kelontong
18115,62425,Butik
18116,62422,Butik
18117,54827,Butik
18118,62171,Counter pulsa
18119,62428,Cafe
18120,13922,Toko Kelontong
18121,62438,Olshop
18122,62448,Counter pulsa
18123,62454,Toko Kelontong
18124,61557,Olshop
18125,62115,Olshop
18126,62463,Toko Kelontong
18127,62466,Warung
18128,62468,Toko Kelontong
18129,62471,Warung
18130,62477,Cafe
18131,62476,Toko Kelontong
18132,55843,Counter pulsa
18133,62479,Warung
18134,62483,Cafe
18135,62487,Toko Kelontong
18136,62490,Butik
18137,62492,Olshop
18138,62495,Counter pulsa
18139,62467,Counter pulsa
18140,62285,Toko Kelontong
18141,62497,Counter pulsa
18142,62503,Cafe
18143,62504,Restoran
18144,62507,Olshop
18145,62511,Toko Kelontong
18146,61868,Restoran
18147,62512,Toko Kelontong
18148,62486,Butik
18149,62510,Olshop
18150,16045,Olshop
18151,62516,Toko Kelontong
18152,33843,Cafe
18153,62519,Toko Kelontong
18154,62491,Cafe
18155,62521,Toko Kelontong
18156,62522,Olshop
18157,60085,Counter pulsa
18158,61953,Butik
18159,62530,Cafe
18160,62533,Cafe
18161,62529,Butik
18162,62066,Toko Kelontong
18163,62107,Toko Kelontong
18164,62542,Counter pulsa
18165,62527,Cafe
18166,61537,Toko Kelontong
18167,62055,Toko Kelontong
18168,60800,Toko Kelontong
18169,62441,Olshop
18170,60381,Olshop
18171,62559,Olshop
18172,62409,Cafe
18173,62560,Counter pulsa
18174,62562,Warung
18175,62563,Bengkel
18176,62236,Kaki Lima
18177,62567,Cafe
18178,62569,Minimarket
18179,62564,Warung
18180,62570,Toko Kelontong
18181,62576,Cafe
18182,62577,Toko Kelontong
18183,62578,Toko Kelontong
18184,62288,Toko Kelontong
18185,62579,Toko Kelontong
18186,62580,Restoran
18187,62587,Olshop
18188,60483,Olshop
18189,59158,Butik
18190,60868,Olshop
18191,62596,Warung
18192,55722,Cafe
18193,62592,Toko Kelontong
18194,62598,Counter pulsa
18195,62387,Toko Kelontong
18196,62543,Butik
18197,62605,Cafe
18198,62394,Olshop
18199,62606,Toko Kelontong
18200,62457,Olshop
18201,62617,Toko Kelontong
18202,62616,Butik
18203,62625,Counter pulsa
18204,62618,Toko Kelontong
18205,60633,Cafe
18206,62634,Olshop
18207,56969,Butik
18208,62640,Toko Kelontong
18209,62637,Counter pulsa
18210,62651,Cafe
18211,62647,Toko Kelontong
18212,62652,Cafe
18213,62655,Warung
18214,62602,Kaki Lima
18215,62663,Minimarket
18216,62665,Kaki Lima
18217,62670,Olshop
18218,62671,Toko Kelontong
18219,62676,Counter pulsa
18220,62667,Cafe
18221,62678,Toko Kelontong
18222,62679,Toko Kelontong
18223,62680,Olshop
18224,62515,Minimarket
18225,36476,Cafe
18226,62685,Cafe
18227,62027,Toko Kelontong
18228,51427,Restoran
18229,62691,Toko Kelontong
18230,62693,Restoran
18231,62694,Cafe
18232,62696,Toko Kelontong
18233,62699,Cafe
18234,62706,Counter pulsa
18235,52659,Restoran
18236,62707,Olshop
18237,61856,Cafe
18238,62712,Butik
18239,62713,Olshop
18240,62718,Olshop
18241,62258,Toko Kelontong
18242,62723,Olshop
18243,62729,Olshop
18244,62731,Toko Kelontong
18245,62732,Counter pulsa
18246,55817,Toko Kelontong
18247,62738,Counter pulsa
18248,62740,Toko Kelontong
18249,62743,Olshop
18250,62719,Butik
18251,62742,Counter pulsa
18252,10277,Bengkel
18253,62748,Cafe
18254,62745,Counter pulsa
18255,62751,Toko Kelontong
18256,62741,Cafe
18257,21826,Bengkel
18258,62752,Counter pulsa
18259,62739,Counter pulsa
18260,62755,Counter pulsa
18261,62753,Kaki Lima
18262,62759,Olshop
18263,62758,Counter pulsa
18264,62764,Counter pulsa
18265,62757,Olshop
18266,62766,Cafe
18267,62762,Counter pulsa
18268,7491,Cafe
18269,59505,Cafe
18270,62769,Toko Kelontong
18271,62771,Counter pulsa
18272,62772,Butik
18273,62776,Minimarket
18274,62778,Toko Kelontong
18275,62779,Olshop
18276,62782,Olshop
18277,62310,Olshop
18278,62787,Toko Kelontong
18279,62780,Butik
18280,62785,Counter pulsa
18281,62796,Olshop
18282,62797,Toko Kelontong
18283,62795,Restoran
18284,62801,Toko Kelontong
18285,9343,Cafe
18286,62809,Counter pulsa
18287,62808,Cafe
18288,62812,Cafe
18289,60968,Toko Kelontong
18290,62817,Toko Kelontong
18291,57363,Restoran
18292,62814,Toko Kelontong
18293,62819,Toko Kelontong
18294,62822,Cafe
18295,62825,Toko Kelontong
18296,62826,Warung
18297,62815,Kaki Lima
18298,62828,Butik
18299,55193,Olshop
18300,62831,Toko Kelontong
18301,62832,Toko Kelontong
18302,62837,Toko Kelontong
18303,62838,Cafe
18304,61630,Counter pulsa
18305,62813,Olshop
18306,62803,Butik
18307,62840,Olshop
18308,62842,Minimarket
18309,62845,Toko Kelontong
18310,62843,Toko Kelontong
18311,62849,Toko Kelontong
18312,62853,Olshop
18313,62851,Toko Kelontong
18314,62593,Counter pulsa
18315,62217,Olshop
18316,62863,Cafe
18317,62855,Toko Kelontong
18318,62517,Cafe
18319,62867,Cafe
18320,62865,Butik
18321,62868,Counter pulsa
18322,40,Toko Kelontong
18323,62869,Warung
18324,62874,Warung
18325,62673,Butik
18326,62879,Cafe
18327,62878,Counter pulsa
18328,62877,Toko Kelontong
18329,62880,Counter pulsa
18330,62883,Cafe
18331,62884,Toko Kelontong
18332,62887,Bengkel
18333,62890,Toko Kelontong
18334,62889,Cafe
18335,62894,Warung
18336,62836,Counter pulsa
18337,62649,Olshop
18338,62902,Bengkel
18339,62800,Toko Kelontong
18340,62903,Toko Kelontong
18341,62906,Cafe
18342,62895,Restoran
18343,62905,Cafe
18344,62908,Warung
18345,62909,Counter pulsa
18346,62910,Cafe
18347,62916,Toko Kelontong
18348,62911,Butik
18349,62918,Cafe
18350,62915,Cafe
18351,62914,Counter pulsa
18352,62922,Toko Kelontong
18353,62919,Toko Kelontong
18354,62404,Olshop
18355,62746,Cafe
18356,61190,Toko Kelontong
18357,62925,Cafe
18358,62927,Warung
18359,141,Minimarket
18360,62818,Counter pulsa
18361,62930,Restoran
18362,62933,Counter pulsa
18363,21096,Toko Kelontong
18364,62277,Counter pulsa
18365,62934,Counter pulsa
18366,62900,Cafe
18367,62936,Toko Kelontong
18368,62937,Counter pulsa
18369,62928,Warung
18370,62945,Warung
18371,62944,Toko Kelontong
18372,62946,Toko Kelontong
18373,62885,Olshop
18374,56398,Counter pulsa
18375,62959,Warung
18376,62961,Toko Kelontong
18377,62955,Counter pulsa
18378,62965,Butik
18379,62966,Kaki Lima
18380,62971,Olshop
18381,62974,Olshop
18382,62976,Counter pulsa
18383,61971,Toko Kelontong
18384,62975,Counter pulsa
18385,62360,Kaki Lima
18386,62979,Olshop
18387,62835,Counter pulsa
18388,62983,Minimarket
18389,62985,Olshop
18390,62988,Olshop
18391,62987,Toko Kelontong
18392,62989,Olshop
18393,62960,Butik
18394,62994,Counter pulsa
18395,62998,Toko Kelontong
18396,62997,Olshop
18397,63003,Cafe
18398,62995,Toko Kelontong
18399,63004,Cafe
18400,62939,Butik
18401,62844,Cafe
18402,63008,Cafe
18403,63009,Restoran
18404,62972,Toko Kelontong
18405,62970,Counter pulsa
18406,35080,Cafe
18407,63020,Kaki Lima
18408,62964,Cafe
18409,63021,Counter pulsa
18410,63025,Toko Kelontong
18411,63026,Warung
18412,63028,Butik
18413,63029,Minimarket
18414,63031,Counter pulsa
18415,63035,Olshop
18416,63036,Olshop
18417,55999,Cafe
18418,62584,Butik
18419,63037,Restoran
18420,62949,Toko Kelontong
18421,63048,Cafe
18422,62297,Counter pulsa
18423,63049,Cafe
18424,63047,Toko Kelontong
18425,63051,Toko Kelontong
18426,63055,Olshop
18427,63054,Olshop
18428,63057,Cafe
18429,62886,Cafe
18430,63061,Bengkel
18431,62820,Counter pulsa
18432,63068,Counter pulsa
18433,63067,Olshop
18434,63040,Olshop
18435,63075,Counter pulsa
18436,63078,Olshop
18437,63084,Toko Kelontong
18438,63085,Toko Kelontong
18439,63086,Counter pulsa
18440,63088,Cafe
18441,63090,Toko Kelontong
18442,63093,Butik
18443,63081,Restoran
18444,63095,Toko Kelontong
18445,62286,Cafe
18446,63100,Minimarket
18447,63103,Olshop
18448,63104,Olshop
18449,62589,Warung
18450,63107,Cafe
18451,63106,Restoran
18452,2414,Cafe
18453,60408,Toko Kelontong
18454,63109,Kaki Lima
18455,63113,Olshop
18456,63112,Cafe
18457,63116,Warung
18458,63117,Toko Kelontong
18459,62339,Toko Kelontong
18460,63120,Butik
18461,63121,Toko Kelontong
18462,63132,Toko Kelontong
18463,63131,Cafe
18464,63134,Olshop
18465,63123,Butik
18466,63133,Butik
18467,63125,Minimarket
18468,63136,Bengkel
18469,62230,Toko Kelontong
18470,63142,Butik
18471,63145,Counter pulsa
18472,63144,Toko Kelontong
18473,63147,Minimarket
18474,63153,Minimarket
18475,63156,Toko Kelontong
18476,63159,Counter pulsa
18477,59567,Counter pulsa
18478,63160,Butik
18479,63079,Toko Kelontong
18480,63162,Cafe
18481,63165,Counter pulsa
18482,63167,Kaki Lima
18483,63163,Kaki Lima
18484,63172,Olshop
18485,63173,Counter pulsa
18486,63174,Cafe
18487,63175,Warung
18488,63179,Butik
18489,63182,Toko Kelontong
18490,63181,Toko Kelontong
18491,63135,Warung
18492,46506,Restoran
18493,62810,Minimarket
18494,63187,Cafe
18495,63186,Toko Kelontong
18496,62777,Toko Kelontong
18497,63190,Counter pulsa
18498,61757,Butik
18499,63192,Cafe
18500,63194,Minimarket
18501,63199,Warung
18502,63200,Toko Kelontong
18503,63041,Cafe
18504,63203,Toko Kelontong
18505,63208,Olshop
18506,63212,Toko Kelontong
18507,63214,Olshop
18508,62932,Toko Kelontong
18509,63209,Cafe
18510,63217,Toko Kelontong
18511,63218,Minimarket
18512,63206,Counter pulsa
18513,63089,Cafe
18514,63216,Olshop
18515,63222,Cafe
18516,60444,Counter pulsa
18517,63224,Counter pulsa
18518,40513,Cafe
18519,63227,Toko Kelontong
18520,63225,Cafe
18521,63215,Toko Kelontong
18522,63233,Counter pulsa
18523,63232,Cafe
18524,63234,Cafe
18525,63238,Butik
18526,63237,Counter pulsa
18527,63240,Cafe
18528,62904,Toko Kelontong
18529,63244,Toko Kelontong
18530,63243,Minimarket
18531,63247,Cafe
18532,63254,Cafe
18533,63252,Minimarket
18534,46753,Olshop
18535,63261,Cafe
18536,63266,Toko Kelontong
18537,63271,Minimarket
18538,63272,Olshop
18539,63268,Toko Kelontong
18540,63276,Toko Kelontong
18541,63259,Cafe
18542,62111,Olshop
18543,63280,Toko Kelontong
18544,63290,Cafe
18545,62187,Cafe
18546,63292,Cafe
18547,63291,Toko Kelontong
18548,63293,Toko Kelontong
18549,62342,Warung
18550,63294,Restoran
18551,63204,Restoran
18552,63298,Butik
18553,63299,Toko Kelontong
18554,63301,Counter pulsa
18555,63284,Toko Kelontong
18556,38741,Kaki Lima
18557,63304,Cafe
18558,63307,Olshop
18559,63312,Butik
18560,63311,Cafe
18561,28225,Minimarket
18562,63317,Olshop
18563,63320,Counter pulsa
18564,63323,Cafe
18565,63322,Olshop
18566,63325,Olshop
18567,62390,Cafe
18568,62641,Cafe
18569,63335,Toko Kelontong
18570,63341,Olshop
18571,63258,Counter pulsa
18572,63349,Restoran
18573,63346,Olshop
18574,63350,Toko Kelontong
18575,63347,Butik
18576,63315,Minimarket
18577,63352,Bengkel
18578,63331,Cafe
18579,63357,Butik
18580,60974,Restoran
18581,63358,Cafe
18582,63360,Restoran
18583,63361,Kaki Lima
18584,63366,Butik
18585,63368,Cafe
18586,63371,Restoran
18587,63373,Olshop
18588,63374,Toko Kelontong
18589,63378,Toko Kelontong
18590,63380,Counter pulsa
18591,63382,Cafe
18592,25194,Butik
18593,63379,Toko Kelontong
18594,63391,Bengkel
18595,63388,Counter pulsa
18596,63184,Cafe
18597,63397,Olshop
18598,63394,Cafe
18599,63393,Olshop
18600,63226,Cafe
18601,40002,Olshop
18602,63399,Toko Kelontong
18603,55776,Toko Kelontong
18604,63099,Butik
18605,63403,Olshop
18606,48064,Toko Kelontong
18607,63400,Olshop
18608,61249,Counter pulsa
18609,63111,Olshop
18610,63408,Counter pulsa
18611,63412,Toko Kelontong
18612,63415,Toko Kelontong
18613,63416,Cafe
18614,63422,Warung
18615,62376,Olshop
18616,63420,Restoran
18617,63273,Toko Kelontong
18618,63418,Toko Kelontong
18619,63427,Counter pulsa
18620,63424,Counter pulsa
18621,63426,Counter pulsa
18622,63431,Olshop
18623,63432,Toko Kelontong
18624,63039,Warung
18625,63435,Toko Kelontong
18626,63353,Toko Kelontong
18627,52858,Cafe
18628,35763,Toko Kelontong
18629,63441,Olshop
